timestamp,event_type,price,side,size,best_bid,best_ask
,book,0.1600,BUY,22134,0.1600,0.8200
,book,0.8200,SELL,120,0.1600,0.8200
2025-12-10T00:46:28.710787Z,price_change,0.0100,BUY,39,,
2025-12-10T00:46:28.712579Z,price_change,0.0200,BUY,34,,
2025-12-10T00:46:28.714443Z,price_change,0.0400,BUY,33,,
2025-12-10T00:46:28.716065Z,price_change,0.0500,BUY,28,,
2025-12-10T00:46:28.717818Z,price_change,0.0600,BUY,27,,
2025-12-10T00:46:28.719555Z,price_change,0.0700,BUY,24,,
2025-12-10T00:46:28.721406Z,price_change,0.6700,SELL,48,,
2025-12-10T00:46:28.723327Z,price_change,0.6800,SELL,41,,
2025-12-10T00:46:28.725439Z,price_change,0.6900,SELL,39,,
2025-12-10T00:46:28.727061Z,price_change,0.7000,SELL,33,,
2025-12-10T00:46:28.728657Z,price_change,0.7100,SELL,41,,
2025-12-10T00:46:28.730336Z,price_change,0.7200,SELL,27,,
2025-12-10T00:46:28.732262Z,price_change,0.7300,SELL,24,,
2025-12-10T00:53:43.089781Z,price_change,0.8200,SELL,-120,,
2025-12-10T00:54:12.703147Z,price_change,0.8200,SELL,12,,
2025-12-10T00:54:13.144778Z,price_change,0.8200,SELL,12,,
2025-12-10T00:54:13.345846Z,price_change,0.8200,SELL,12,,
2025-12-10T00:54:14.080044Z,price_change,0.8200,SELL,12,,
2025-12-10T00:54:14.347424Z,price_change,0.8200,SELL,12,,
2025-12-10T00:54:14.741183Z,price_change,0.8200,SELL,12,,
2025-12-10T00:54:15.037644Z,price_change,0.8200,SELL,12,,
2025-12-10T00:54:15.656666Z,price_change,0.8200,SELL,12,,
2025-12-10T00:54:16.542771Z,price_change,0.8200,SELL,12,,
2025-12-10T00:54:17.189708Z,price_change,0.8200,SELL,12,,
2025-12-10T00:55:01.749046Z,price_change,0.8200,SELL,-12,,
2025-12-10T01:01:58.641278Z,price_change,0.8200,SELL,-108,,
2025-12-10T01:02:31.437601Z,price_change,0.8200,SELL,12,,
2025-12-10T01:02:41.078423Z,price_change,0.8200,SELL,12,,
2025-12-10T01:02:42.577886Z,price_change,0.8200,SELL,12,,
2025-12-10T01:02:43.879359Z,price_change,0.8200,SELL,12,,
